id,date,condition,temperature,humidity,visibility,wind_speed
15344,6/2/2022,Fog,16.8,85.2,1.2,32.3
15345,11/20/2022,Heavy Rain,29.1,85.9,5.6,25.8
15346,11/30/2024,Clear,21.9,33.8,9,6.3
15347,8/9/2024,Heavy Rain,14.4,66.2,3.2,17.5
15348,11/25/2022,Rain,32.8,33,5.8,26.8
15349,12/30/2023,Clear,22.4,55.4,7.8,6.2
15350,6/8/2024,Fog,6.1,52.7,1.6,2.6
15351,2/7/2022,Rain,16.8,42.3,3.6,30.4
15352,4/20/2023,Rain,15.5,52,6,20.4
15353,4/30/2023,Clear,41,34.6,6.9,17.8
15354,4/23/2020,Rain,14.3,33.2,5.4,24.5
15355,1/5/2022,Clear,27.8,31.6,6.9,39.1
15356,1/22/2024,Clear,33.7,32.6,8.3,11.4
15357,10/19/2023,Clear,12.8,34.1,6.8,7.9
15358,2/7/2024,Heavy Rain,19.3,44.2,5.4,1.7
15359,8/11/2021,Rain,16.8,32.5,5,29.3
15360,8/30/2024,Rain,17.5,38.8,6.1,25.9
15361,5/15/2023,Snow,1,75.6,1.4,21
15362,10/27/2024,Clear,37.8,39.4,9.8,17.5
15363,1/6/2022,Rain,18.2,61.8,6.9,2.2
15364,7/12/2024,Clear,14.3,77.6,7.7,0.2
15365,8/10/2021,Clear,22.6,86.5,8,26.4
15366,4/7/2020,Clear,22.9,56.9,6,23.5
15367,8/27/2021,Heavy Rain,19.4,37.2,4.3,13.6
15368,12/12/2022,Clear,39.7,36.6,7.4,13.6
15369,9/5/2024,Heavy Rain,21.5,79.3,3.6,38.9
15370,4/19/2023,Fog,4.5,33.5,2.7,26.2
15371,4/5/2020,Clear,32.8,40,8.9,33.1
15372,4/12/2022,Clear,34.2,63.9,6.2,15.9
15373,9/4/2021,Clear,20.7,61.5,6.8,28.6
15374,1/20/2022,Clear,20.2,41.3,9.3,26.4
15375,9/2/2021,Clear,19.3,91,8.8,13
15376,9/7/2021,Snow,-0.2,69,4.3,12.5
15377,7/7/2023,Clear,34.7,69,9.8,31.9
15378,7/14/2020,Clear,33.5,58.9,6.7,41
15379,4/3/2020,Heavy Rain,29.9,47.9,2.4,15.5
15380,1/26/2021,Snow,5.3,91.5,1.6,39.2
15381,4/25/2020,Clear,36.9,77.1,6,35.1
15382,7/8/2020,Rain,21.5,54.2,5.5,19.4
15383,9/5/2023,Clear,14.7,64.2,6.5,18
15384,2/23/2020,Rain,28.2,54.5,3,1.8
15385,9/30/2021,Clear,24.9,87.5,8.3,20.4
15386,6/12/2024,Fog,20.3,45.3,1.2,34.9
15387,10/14/2021,Snow,1.3,52.2,2.6,9.1
15388,6/16/2022,Clear,37.4,33.8,6.9,27.7
15389,12/5/2024,Clear,26.6,59.3,9.1,20.3
15390,4/21/2023,Fog,13.2,48.4,1.7,28.3
15391,10/9/2024,Rain,21.3,48.6,4,35.2
15392,7/25/2021,Clear,34.6,87,9.3,15.2
15393,2/15/2020,Heavy Rain,24.6,63.7,2,19.7
15394,7/31/2023,Clear,40,56.7,8.6,29.1
15395,6/7/2024,Heavy Rain,10.8,73.4,3.1,27.3
15396,7/14/2023,Clear,21.9,30.9,7,26.6
15397,1/25/2021,Heavy Rain,11.1,61.4,3.8,19.4
15398,7/10/2020,Clear,12.8,42,6.8,0.7
15399,7/9/2023,Snow,2.1,79.7,3,36.4
15400,6/21/2024,Snow,5.8,84.8,1.2,0.7
15401,1/19/2021,Fog,14.5,84.6,2,8.8
15402,3/15/2024,Rain,22,41.8,6.5,1.8
15403,12/15/2022,Clear,25.3,80.8,8.8,13.7
15404,9/26/2021,Fog,21.7,79.2,2,9.1
15405,7/22/2022,Clear,18.5,29.7,8,28.1
15406,9/27/2022,Clear,32,89,7.8,32.9
15407,12/31/2024,Snow,7.5,66.8,3.6,12.5
15408,9/21/2020,Snow,7.7,81.7,2.7,28
15409,9/7/2023,Rain,34.8,84.7,3.7,1.9
15410,11/18/2024,Heavy Rain,28,51.4,5.1,14.3
15411,9/15/2024,Fog,14.6,38.1,1.2,2.4
15412,7/28/2020,Heavy Rain,23.5,60.5,1.3,6.9
15413,4/7/2022,Rain,26.9,62.3,4.3,33.3
15414,6/4/2024,Rain,22.2,53.2,4.5,41.3
15415,1/24/2022,Rain,18.1,31.6,5.9,14
15416,2/19/2023,Clear,26.8,39.8,7.5,18.6
15417,4/18/2021,Snow,5.9,48.9,2.8,4.2
15418,9/22/2020,Clear,16.2,75,8.5,4.2
15419,4/21/2021,Heavy Rain,22.7,30.8,1.8,41.2
15420,9/18/2022,Clear,16.4,45.8,6.4,27
15421,11/18/2021,Fog,14,36.4,1.3,36.6
15422,4/10/2023,Clear,28.4,71.5,6.5,40.6
15423,2/29/2024,Fog,16.1,74.9,2,2.5
15424,2/1/2021,Fog,18.9,48.1,0.5,15.7
15425,4/20/2024,Rain,15.6,69.9,3.5,1.9
15426,10/18/2024,Snow,4.3,73.5,2.5,21.6
15427,2/11/2022,Rain,32.9,47.8,3.9,19
15428,6/30/2024,Clear,23.5,91.8,9.8,4.1
15429,10/4/2021,Clear,39.9,83.8,9.6,17.9
15430,6/5/2023,Fog,11.7,46.3,1.2,33.7
15431,2/13/2020,Clear,38.4,91.7,6.8,4.4
15432,3/19/2022,Rain,20,73,8.1,8.1
15433,9/12/2022,Clear,28.8,69.2,6.5,20.3
15434,1/16/2021,Rain,33.8,62.2,4.3,12.8
15435,7/27/2024,Rain,31.8,45,5.7,23.2
15436,12/9/2020,Clear,18.1,91.3,7.8,4.2
15437,1/18/2020,Rain,33.5,62.9,6.5,9.1
15438,6/6/2020,Clear,29.1,59.3,9.1,15.5
15439,2/21/2023,Rain,23.5,58.9,6,27.3
15440,10/29/2024,Clear,34.6,62.4,8.5,4.8
15441,6/26/2020,Rain,13.7,89.7,7,0.9
15442,3/25/2021,Rain,17.8,72.3,5.4,15.8
15443,7/1/2022,Rain,13.4,38.5,3.3,37.3
15444,4/29/2021,Rain,27.3,40.9,7.7,12.8
15445,4/3/2021,Rain,15.6,31.1,4.5,33.5
15446,9/9/2020,Rain,32.3,67.6,5,20.5
15447,1/17/2024,Clear,21,86.5,7.5,27.4
15448,2/17/2024,Fog,10.4,44.8,2.6,41.4
15449,10/13/2021,Clear,40.8,51.6,6.7,32.3
15450,2/27/2023,Fog,5.6,73.6,1.4,24.7
15451,1/19/2022,Clear,35.8,41.3,8.2,12.6
15452,12/29/2021,Fog,10.1,51.7,1.4,2.6
15453,5/20/2024,Clear,19.8,82.2,8.8,37.6
15454,1/23/2021,Rain,13.2,85.8,7.5,17.4
15455,8/31/2021,Fog,18.2,31.7,2.7,4.7
15456,8/3/2023,Clear,41.3,71,9.6,9.8
15457,4/26/2024,Clear,18.9,29.1,6.9,18.3
15458,9/24/2021,Fog,12.7,56.8,0.4,14.3
15459,5/16/2020,Clear,22.7,43.2,9.8,8.9
15460,6/5/2024,Snow,7.2,37.8,3.2,37.2
15461,9/30/2020,Clear,29.1,76.7,9.4,29.1
15462,9/24/2021,Clear,24.2,56.8,6.9,35
15463,12/12/2021,Clear,30.6,63.7,9.7,10.1
15464,2/4/2024,Clear,20.4,50.5,9.2,37.6
15465,8/31/2022,Clear,28.7,45.4,8.2,12.8
15466,11/6/2021,Rain,15.7,31.6,7.9,33
15467,1/11/2023,Rain,24,45.8,6,32.4
15468,9/19/2024,Clear,18.9,76.2,8.6,23.4
15469,7/3/2024,Clear,15.4,32.5,9.4,33.8
15470,3/16/2020,Fog,14.8,31.9,0.4,8.7
15471,10/11/2021,Clear,24,87.4,9.1,6.8
15472,1/3/2022,Clear,14.2,44.5,8.3,20.2
15473,12/3/2022,Heavy Rain,18.2,37.9,2.7,8.1
15474,2/19/2020,Clear,19,58.8,8.8,12.1
15475,8/3/2021,Fog,6.9,54.6,2.8,14.8
15476,12/31/2020,Clear,22.7,40.3,7.1,34.9
15477,1/9/2023,Clear,41.2,53.4,7.3,32
15478,7/27/2020,Rain,35.6,62.5,7.9,18.7
15479,4/16/2020,Fog,20.2,39.3,3,33.8
15480,7/22/2024,Fog,7,72.4,3.2,1.3
15481,8/27/2022,Fog,16.1,43.6,2.6,8.1
15482,9/30/2022,Snow,2.2,60.5,1.4,15
15483,9/12/2020,Clear,29.5,28.2,6.5,2.2
15484,7/11/2020,Rain,21.3,38.2,3.2,25.8
15485,8/6/2023,Rain,26.8,88.3,4.9,7.8
15486,12/18/2021,Clear,22.6,85.6,9.7,31.6
15487,4/17/2024,Rain,34.1,35.3,6.1,12.8
15488,7/22/2024,Clear,31.2,38,6.4,36.6
15489,3/16/2020,Rain,34.4,88.7,7.9,12.4
15490,7/22/2022,Fog,16,77.4,0.7,18.2
15491,9/30/2020,Heavy Rain,11.4,38.3,4.7,10
15492,2/23/2022,Rain,26.2,48.8,4.6,27.8
15493,1/22/2021,Snow,-1.2,35.1,2.1,11.2
15494,11/3/2024,Clear,23.9,60.8,6.4,27
15495,3/26/2021,Snow,-2,62.6,3.1,28.6
15496,5/3/2022,Clear,37,71.7,7.5,1.9
15497,1/17/2021,Fog,14.3,42.1,2.4,11.8
15498,2/19/2021,Clear,21.5,82.3,9.8,26.9
15499,6/11/2021,Fog,17.8,44.6,2.6,25.9
15500,5/8/2020,Snow,4.4,46.9,3.4,16
15501,9/17/2023,Rain,13.6,70.8,3.7,20.9
15502,10/23/2020,Snow,5.4,42.3,2.9,9.5
15503,3/2/2022,Clear,36.1,75.7,6.3,25.6
15504,4/16/2020,Rain,21.1,41.4,3.3,4.1
15505,3/14/2022,Rain,26.6,72.7,3.4,2
15506,2/2/2021,Rain,31.9,83.5,4.4,8.7
15507,7/13/2024,Rain,16.4,91.8,4.7,22.2
15508,7/11/2022,Clear,41.7,76.1,9.3,17.1
15509,12/28/2024,Rain,15.2,47.5,5.5,29.6
15510,8/6/2021,Clear,14.8,37.1,8.8,12.9
15511,11/7/2024,Clear,29.1,60,9.4,42
15512,11/6/2021,Rain,18.6,32.2,3.4,35.2
15513,10/26/2022,Rain,30,90.7,5.8,36.8
15514,5/26/2023,Rain,19.5,42.1,7.8,3.9
15515,12/10/2024,Fog,5,89,2.8,22.3
15516,2/20/2021,Rain,15.9,51.1,6.2,15.6
15517,6/20/2024,Clear,13,57.6,7.1,25.7
15518,4/15/2023,Clear,28.5,82.6,8.2,37.6
15519,9/21/2023,Rain,19.9,31.6,8.4,8.9
15520,8/17/2021,Rain,23.6,34.9,7.7,0.4
15521,4/22/2020,Rain,19.3,89.4,4.3,12.5
15522,3/17/2022,Fog,11.8,50.7,3.4,39.8
15523,9/4/2021,Fog,15.1,38.1,2.3,27.6
15524,4/22/2021,Clear,18,55.1,8.5,40.5
15525,5/29/2024,Fog,14.4,34.9,2.8,20.2
15526,11/22/2021,Rain,34.3,38.3,8.1,28.4
15527,1/6/2024,Clear,25.7,76.2,7.8,23
15528,1/2/2020,Fog,11.1,64,0.4,12.6
15529,4/9/2024,Clear,28.7,54.7,9.5,10
15530,2/19/2021,Heavy Rain,11.5,60.9,4.5,29.8
15531,8/1/2020,Heavy Rain,21,69.2,4.2,6.1
15532,11/24/2020,Clear,27.9,33.8,8.8,28.8
15533,1/31/2021,Rain,32.4,39,5.1,37.4
15534,9/13/2020,Clear,25.9,52.2,6.3,33.3
15535,11/26/2021,Clear,35,91.5,6.1,39.9
15536,12/26/2021,Clear,34.2,65.9,9.8,37.4
15537,1/18/2021,Clear,29.5,81.2,9.4,41.7
15538,6/11/2020,Clear,18.1,84.5,6.3,31.4
15539,11/20/2022,Clear,19.4,71.3,10,24
15540,7/22/2021,Rain,35,47.2,6.7,32.4
15541,10/2/2024,Rain,34,35.2,6.3,18.9
15542,8/16/2023,Clear,19,72.2,9.7,6.3
15543,4/3/2023,Rain,22.1,64.9,3.6,6.2
15544,7/29/2021,Rain,19.9,65.7,6.6,25.7
15545,6/27/2021,Clear,42,59.7,6.4,20.4
15546,3/14/2023,Clear,13.8,45.9,8.6,31.5
15547,3/6/2022,Heavy Rain,26.9,70.8,5.6,13.6
15548,4/27/2020,Clear,16,54,7.9,24.4
15549,11/16/2022,Clear,33.7,75,8.8,1.4
15550,10/27/2023,Heavy Rain,20,79.4,4.5,29.7
15551,5/6/2023,Fog,18.7,85,3,16.2
15552,12/11/2024,Snow,5,75.2,2.5,20.9
15553,1/25/2021,Clear,17.3,45.6,8.9,31
15554,12/30/2020,Clear,28.3,91.4,9.2,8.7
15555,8/3/2022,Rain,35.4,78.6,4.7,16.2
15556,10/15/2023,Clear,19.9,48.6,8.6,30.4
15557,5/25/2021,Clear,14.1,90.9,8.2,33.4
15558,12/7/2021,Snow,3,31.6,3.7,0.7
15559,9/9/2023,Clear,36.1,79.5,7.5,32.3
15560,11/8/2024,Rain,19.7,59.8,4.8,9.7
15561,6/1/2024,Heavy Rain,21.1,49.9,4.9,33.9
15562,10/25/2023,Fog,12,59.2,2.3,41
15563,6/21/2021,Clear,34.7,41.5,9.6,29.6
15564,2/11/2024,Clear,32.4,40.4,9.9,40.1
15565,2/23/2022,Rain,12.7,46.3,7,10.8
15566,5/4/2024,Clear,35.9,73.9,6.7,27.5
15567,2/24/2020,Clear,25.9,68.3,7.6,40.4
15568,1/31/2022,Clear,19.2,90.5,6.5,37.8
15569,4/18/2022,Rain,28.8,91.7,6.2,34.4
15570,7/24/2024,Clear,18.2,64.8,8.4,13.7
15571,11/15/2021,Snow,4.9,81.5,1.6,38.5
15572,10/2/2022,Fog,13.9,51.3,1.3,27
15573,2/14/2022,Clear,40.1,31.3,9.1,38.9
15574,5/27/2024,Clear,36.6,47.9,6.2,12.6
15575,7/30/2024,Clear,28.8,28.5,8,37.1
15576,11/2/2024,Clear,35.2,40.8,7.6,34.3
15577,7/22/2022,Clear,39.3,65,7.3,5.2
15578,4/8/2021,Fog,20.6,76.8,0.6,38.7
15579,12/23/2024,Heavy Rain,24.3,89.7,1.1,27.6
15580,12/5/2021,Rain,14.4,64.3,7.8,11.6
15581,11/25/2024,Clear,17,40.2,9.3,31.1
15582,1/4/2022,Snow,6.2,72.6,4.4,29.1
15583,11/4/2023,Snow,-0.6,50.8,3.8,15.5
15584,9/20/2020,Clear,37.2,55,6.7,0.3
15585,5/16/2020,Clear,32.6,52.2,9.2,39.6
15586,10/21/2023,Heavy Rain,26.1,50.7,2.3,23
15587,5/24/2020,Fog,12.5,79.3,2.3,26.3
15588,3/18/2023,Clear,21.9,86.7,6.4,12.3
15589,5/26/2022,Heavy Rain,27.5,53.6,4.3,27.3
15590,8/26/2023,Clear,36.4,32.8,7,31.8
15591,1/30/2020,Clear,24,70.6,9.8,15.8
15592,11/9/2020,Clear,41,82.2,7.9,25.4
15593,12/10/2023,Heavy Rain,14,84.4,3.7,13.7
15594,8/3/2023,Clear,20.6,82.4,6.8,32.9
15595,8/21/2021,Rain,34.3,91.2,8.4,20
15596,8/2/2022,Heavy Rain,18.7,89.8,2.3,24.3
15597,8/22/2024,Rain,26.5,52.9,3.4,35
15598,7/21/2023,Heavy Rain,17,85.2,3.2,0
15599,12/22/2022,Fog,15.2,63.9,2.3,38.3
15600,3/4/2023,Fog,16.1,72.9,1.8,14.3
15601,4/25/2020,Clear,29.6,30.3,10,31.5
15602,12/19/2020,Heavy Rain,16.5,82.2,1.4,27.7
15603,7/8/2024,Snow,2.8,79,4.3,40.2
15604,6/3/2022,Clear,34.8,39.9,8.4,1.5
15605,6/21/2023,Clear,38.9,38.3,6.2,32.4
15606,3/3/2020,Heavy Rain,21.4,49.8,3.6,17.9
15607,8/21/2022,Rain,27.4,62.5,4.5,23.2
15608,5/8/2021,Rain,12.8,47.6,4.3,13.5
15609,2/20/2023,Snow,-1.8,72,2.2,11.7
15610,10/18/2021,Snow,0.2,83.4,3.6,19.3
15611,1/3/2022,Clear,18.2,42.2,6.6,12.1
15612,5/18/2024,Rain,30.9,55.8,3.8,2
15613,5/19/2022,Fog,4.7,79.5,2.2,41.8
15614,5/9/2023,Clear,36.3,34.4,6.2,11.7
15615,4/4/2020,Snow,7.9,76.5,2.9,12.9
15616,6/4/2022,Clear,29.1,73.4,6.1,41.2
15617,12/23/2023,Rain,24.4,34.3,6.2,18.9
15618,6/25/2020,Clear,33.1,34,6.4,38.6
15619,7/29/2022,Clear,20.3,38.8,8.6,38.5
15620,6/27/2023,Clear,17,85.5,6.3,37.8
15621,11/30/2023,Clear,26.3,47.8,6.3,3.8
15622,11/2/2023,Fog,5,66.3,2.7,6
15623,1/11/2020,Clear,26.2,85.1,6.7,26.2
15624,1/12/2023,Clear,30.7,48.1,6.1,20
15625,6/9/2023,Clear,37,36.3,9.1,7.2
15626,7/7/2024,Clear,40.7,72.7,7.8,2
15627,5/28/2024,Rain,34.4,80.8,5,9.3
15628,9/5/2021,Rain,29.7,87.6,7.3,29.3
15629,12/1/2022,Fog,9.7,89.3,3.3,31.1
15630,11/28/2023,Rain,16.4,66.6,3.4,15.9
15631,2/28/2024,Clear,15.4,28.2,9.5,32.3
15632,5/1/2024,Rain,27.2,73.3,5.2,9.9
15633,7/29/2024,Clear,32.1,71.4,7.2,26.8
15634,10/12/2023,Rain,18.4,37.8,7.1,38.8
15635,5/23/2021,Rain,12.2,88.3,4.7,10.5
15636,5/2/2023,Heavy Rain,17.9,81.6,2,29.9
15637,10/9/2024,Clear,37.5,85.4,6.9,24.4
15638,8/24/2021,Fog,6.1,53.8,2.4,1.5
15639,9/16/2024,Rain,31.3,28.4,4,30.5
15640,7/31/2024,Clear,18.5,29.2,7.9,4
15641,8/10/2024,Clear,39,73.4,7.1,23.7
15642,1/10/2024,Fog,18.9,55.5,1.2,35.9
15643,12/22/2024,Snow,4.3,60.1,4.7,25.5
15644,10/22/2020,Rain,25.5,78.2,3.1,30.2
15645,12/8/2024,Clear,23.7,31.3,6.4,27.5
15646,4/19/2022,Clear,40.1,30.5,9.9,4.5
15647,8/12/2021,Clear,20,44.5,8.4,10.4
15648,7/11/2020,Fog,7.7,82.2,0.9,40.5
15649,6/27/2024,Fog,14.4,79.9,1.5,14.6
15650,12/7/2020,Rain,19.5,30.6,4.9,5.6
15651,7/6/2024,Rain,31.6,49.4,8.1,9.1
15652,8/21/2021,Clear,30.9,37.8,9.3,30.1
15653,1/23/2024,Clear,12,40.6,7.2,29.2
15654,1/13/2023,Clear,19.8,88.9,7.9,10.1
15655,1/17/2022,Clear,32.2,63.4,7,40.2
15656,5/11/2021,Clear,32.9,37.5,8.3,22
15657,3/6/2020,Clear,31.4,31.4,9.6,30.6
15658,12/24/2024,Clear,25.6,83.4,8.1,32.1
15659,11/24/2020,Clear,33.5,67.5,9,16
15660,4/9/2023,Fog,15.9,46.2,2.8,23.1
15661,5/27/2020,Rain,21.2,37,4.7,35.4
15662,9/21/2020,Heavy Rain,13.1,34,3.3,37.1
15663,10/10/2021,Snow,-1.2,53.3,4.9,11.9
15664,2/10/2021,Clear,20.4,43.3,9.4,21.7
15665,11/27/2020,Heavy Rain,30,63,4,39.3
15666,6/3/2022,Snow,7.7,69,4.5,14.5
15667,6/7/2023,Heavy Rain,25.4,40.2,1.3,2.9
15668,9/11/2020,Clear,13.8,43.4,10,40.8
15669,3/28/2020,Snow,3.4,90.6,2.3,2.4
15670,12/13/2022,Rain,35.1,67.9,4.6,17.9
15671,2/5/2023,Clear,39.5,60.3,8.9,1.1
15672,7/6/2024,Rain,30.8,53.5,3,6
15673,12/19/2024,Rain,32.6,37.6,6.5,31.9
15674,12/26/2021,Rain,19.9,56.7,6.6,13.2
15675,8/30/2024,Snow,1.3,40.3,1.5,38.4
15676,1/26/2023,Clear,25.2,50.4,7.2,28.1
15677,6/5/2021,Clear,36.5,31.1,8,27.8
15678,12/4/2023,Clear,24.4,28.6,6.5,17.9
15679,3/5/2021,Clear,26.1,70.3,8.5,10.7
15680,10/30/2020,Clear,29.4,32.3,9.6,13.8
15681,6/17/2023,Rain,28.5,38.7,7,4
15682,4/11/2021,Snow,7.2,44.7,4.5,16.8
15683,9/13/2020,Clear,30,45.6,6.1,11.7
15684,6/20/2023,Rain,19.2,81.5,7.9,1.4
15685,8/2/2022,Rain,24.4,83.1,5.3,26.3
15686,4/11/2020,Heavy Rain,24.7,61.1,3.8,15.6
15687,7/26/2024,Fog,12.1,87.6,0.5,32.9
15688,5/8/2020,Fog,13.9,41.6,0.8,23.1
15689,12/25/2023,Fog,4.6,82.5,2.6,8.5
15690,2/7/2022,Heavy Rain,20,42.1,1.3,28.1
15691,12/6/2020,Clear,30.1,57.1,9,25
15692,6/2/2021,Clear,39.7,31.3,8.4,1.7
15693,6/6/2020,Heavy Rain,19.7,59.5,1.1,29.1
15694,1/16/2024,Rain,20.8,35.2,7.3,37.8
15695,1/7/2023,Fog,10.3,61.8,2.2,15.7
15696,2/4/2020,Clear,22.9,40,8.6,18.4
15697,11/13/2021,Clear,16.6,72.2,8.5,28.4
15698,12/29/2022,Fog,8.1,30.1,1.5,36.4
15699,4/27/2022,Rain,27.3,87,4.5,9.8
15700,4/16/2021,Clear,20.1,34.3,6.3,15
15701,8/7/2021,Clear,34.1,71.3,7.5,37.5
15702,6/8/2024,Heavy Rain,28.9,78.7,5.7,8.1
15703,11/2/2024,Heavy Rain,22.3,47.2,1.3,8
15704,8/22/2020,Heavy Rain,19.2,88.8,5.4,16.2
15705,10/17/2020,Rain,27.9,38.1,8.5,9.7
15706,10/1/2022,Rain,14.3,82,7.9,10.9
15707,11/24/2021,Rain,35.4,37.3,8.3,7.9
15708,9/12/2024,Heavy Rain,25.9,63.8,5.7,5.6
15709,6/12/2021,Fog,13.1,81.9,3.5,1.5
15710,6/25/2021,Heavy Rain,31.2,45.1,4.8,13.8
15711,5/7/2023,Clear,14.4,46.2,9.4,23.2
15712,11/19/2023,Clear,13,54.7,8.4,37.6
15713,5/17/2023,Clear,12.9,75.1,7.9,31.8
15714,10/14/2020,Heavy Rain,25.9,80.6,5.3,37.1
15715,2/19/2020,Clear,31.1,71.3,7.5,35.2
15716,8/6/2024,Rain,22.3,72.3,6,38.9
15717,3/9/2021,Snow,6.5,80.5,1.7,23.6
15718,5/18/2021,Clear,22.4,86.9,9.7,38
15719,6/3/2020,Fog,20.7,30.4,0.8,37.2
15720,4/7/2022,Clear,22.6,28,8.9,10.7
15721,8/10/2023,Rain,15.5,28.2,3.9,20.9
15722,12/5/2020,Clear,22.5,31.4,7.9,0.9
15723,11/28/2024,Clear,25.9,67,7.7,9.7
15724,1/7/2021,Clear,24.1,62.3,7.2,15
15725,11/22/2024,Snow,5.5,60.5,2,39.8
15726,1/15/2024,Clear,17.1,31.6,7.1,27.9
15727,4/20/2023,Rain,35.2,53.5,8,7.7
15728,6/19/2023,Clear,25.2,58,6.2,39.3
15729,5/18/2023,Rain,24.4,40.2,3.5,13.1
15730,6/8/2021,Heavy Rain,18.8,72.4,5.4,22.5
15731,1/18/2024,Clear,19.1,28.7,9.6,10.5
15732,6/21/2023,Snow,2.5,39.9,3.2,7.3
15733,7/27/2022,Clear,15,30.2,8.1,17.2
15734,5/26/2020,Fog,12.8,41,2.2,32.8
15735,8/8/2022,Clear,21.3,33,6.5,15.8
15736,7/14/2023,Fog,6.5,44,2.4,1.6
15737,11/16/2022,Clear,24,49.3,8.3,19.3
15738,9/16/2021,Clear,16.2,42.3,7.5,39.8
15739,3/5/2021,Heavy Rain,27.1,35.7,5.6,16.4
15740,6/28/2024,Rain,23.4,38.4,8.1,5.1
15741,12/22/2021,Rain,30.6,59.6,6.3,9.2
15742,4/5/2024,Fog,14.2,71.2,0.5,4.7
15743,4/24/2023,Clear,32.1,54.9,7,31.8
15744,2/5/2024,Clear,35.2,72,7.1,16.8
15745,7/9/2020,Clear,17.6,55.5,7.2,4.5
15746,3/11/2023,Heavy Rain,16.3,44.4,3.2,4.5
15747,2/24/2020,Clear,30.6,87.2,7.6,16.9
15748,11/3/2021,Rain,18.4,41.2,6,20
15749,10/24/2020,Fog,18.6,82.1,2,22.6
15750,1/9/2021,Rain,24.5,47.6,3.5,10.1
15751,1/20/2021,Heavy Rain,31.1,46.4,2.5,23.1
15752,12/31/2024,Rain,16.8,91.9,8.4,39.1
15753,4/6/2024,Rain,27.7,60.7,4.5,28.9
15754,1/8/2023,Clear,24,33,8.5,37.7
15755,1/31/2024,Rain,25.7,35.3,6.5,36.4
15756,11/3/2020,Clear,13.6,58.9,8.1,39.1
15757,5/31/2022,Fog,15.8,66.3,2.2,27.5
15758,9/23/2022,Rain,24.9,50.8,5.3,37
15759,2/18/2023,Rain,30.1,50.9,4,23.2
15760,5/4/2023,Clear,28.6,77.4,7.3,4.3
15761,6/16/2021,Rain,12.4,55.9,4.5,41.9
15762,6/27/2022,Rain,22.2,82.9,6.8,25.3
15763,10/27/2021,Snow,3.7,90.7,1.9,23.7
15764,12/16/2022,Heavy Rain,20,51.4,3.9,8.5
15765,3/17/2021,Rain,23.7,69.9,8.1,6
15766,10/9/2024,Clear,22.2,38.7,8.4,5
15767,12/9/2021,Clear,19.6,40.8,8,15.4
15768,9/25/2024,Rain,12.6,34,6.5,24
15769,11/29/2023,Clear,20.4,89,6.9,29.6
15770,1/25/2021,Clear,30.6,53.9,7,25.7
15771,12/31/2024,Heavy Rain,25.7,82.9,3.2,11.8
15772,7/20/2024,Fog,9.8,86.5,2.9,15
15773,10/3/2024,Rain,23.1,34.4,3.7,16.9
15774,2/7/2022,Clear,30.6,33.3,7.1,21.5
15775,5/14/2021,Heavy Rain,30.9,78.1,2.1,17.6
15776,4/26/2024,Fog,5.6,80.2,1.3,9.1
15777,11/18/2024,Rain,27.6,66.5,6.4,29.7
15778,9/11/2022,Rain,13.8,82.9,7.8,28.8
15779,7/13/2022,Clear,23,80.5,6.6,21.3
15780,1/17/2021,Snow,8,76.6,3.9,40.7
15781,9/6/2024,Clear,40.8,58.6,9.3,35.3
15782,6/16/2022,Heavy Rain,11,82.7,2.3,11.1
15783,11/3/2023,Heavy Rain,14.7,80.3,4.1,26.9
15784,11/7/2024,Clear,19.2,78.9,7.4,4.9
15785,1/21/2024,Heavy Rain,28.6,63.9,1.1,41.7
15786,4/14/2023,Heavy Rain,12.3,64.7,3.8,39.1
15787,5/7/2020,Clear,36,46.3,7.2,13.4
15788,11/18/2024,Heavy Rain,28.3,63.4,4.3,11.8
15789,2/18/2020,Heavy Rain,30.3,29.6,2.1,20.3
15790,1/26/2022,Clear,12.4,82.7,8.2,35.7
15791,5/21/2023,Rain,34.5,33.4,3.9,13.4
15792,4/14/2023,Fog,15.5,47.8,3.3,41.3
15793,7/6/2023,Clear,20.5,53.6,9.5,17.5
15794,2/19/2020,Clear,18.8,41.2,9.4,9.8
15795,6/5/2023,Clear,20.2,81.2,8.1,6.3
15796,7/7/2020,Rain,22.2,37.6,6.5,39.1
15797,5/12/2021,Fog,9.2,88.7,1.7,16.9
15798,1/19/2022,Clear,17.2,78.3,7.1,33
15799,4/15/2023,Rain,25.4,61.1,5.5,22.4
15800,4/14/2022,Rain,18.5,52.8,7.8,34.3
15801,7/24/2022,Clear,27.4,61.4,6.9,39
15802,10/19/2020,Snow,0.8,58.4,2.1,14.9
15803,12/15/2022,Rain,35,39.3,8.4,24.8
15804,7/13/2020,Clear,32.7,60.9,8.2,10.1
15805,1/31/2024,Clear,29,69.1,9.2,36.5
15806,2/15/2022,Heavy Rain,13,86.4,4.6,33.6
15807,3/31/2023,Rain,28.4,39.4,8.5,32.6
15808,8/24/2024,Heavy Rain,21.7,53.8,3.7,5.1
15809,6/9/2023,Rain,25.3,69.4,7.2,20.7
15810,8/8/2022,Clear,26.1,49.8,7.1,28.2
15811,10/30/2022,Rain,24.5,77.9,6.3,15.5
15812,9/25/2020,Fog,7.3,56.2,0.5,20.7
15813,11/23/2021,Clear,24.9,58.2,10,14.3
15814,3/7/2024,Clear,36,54.7,8.8,13.5
