id,latitude,longitude,datetime,date,time,day_of_week,hour,weather,road_type,severity,casualties,injuries,fatalities,vehicles_involved,description
6933,32.531045,74.004645,2022-03-21T09:01:00,2022-03-21,09:01:00,Monday,9,Clear,Residential,Severe,"{'injured': 6, 'dead': 0, 'total': 6}",6,0,3,Severe accident on residential with clear conditions
6934,32.625248,74.117521,2023-05-08T08:51:00,2023-05-08,08:51:00,Monday,8,Clear,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor arterial accident during clear conditions
6935,32.565259,74.065202,2021-08-01T14:03:00,2021-08-01,14:03:00,Sunday,14,Rain,Intersection,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor intersection accident during rain conditions
6936,32.617002,74.199936,2022-08-31T08:59:00,2022-08-31,08:59:00,Wednesday,8,Rain,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor arterial accident during rain conditions
6937,32.587603,74.082042,2020-11-05T07:44:00,2020-11-05,07:44:00,Thursday,7,Rain,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor highway accident during rain conditions
6938,32.650608,74.055913,2023-10-14T01:00:00,2023-10-14,01:00:00,Saturday,1,Clear,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor residential accident during clear conditions
6939,32.60382,74.126516,2023-03-02T10:18:00,2023-03-02,10:18:00,Thursday,10,Rain,Arterial,Fatal,"{'injured': 4, 'dead': 2, 'total': 6}",4,2,1,Fatal accident on arterial during rain weather
6940,32.629972,74.152437,2021-08-04T19:45:00,2021-08-04,19:45:00,Wednesday,19,Fog,Highway,Severe,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,1,Severe accident on highway with fog conditions
6941,32.686178,74.09546,2024-03-27T19:37:00,2024-03-27,19:37:00,Wednesday,19,Cloudy,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor arterial accident during cloudy conditions
6942,32.585569,74.026543,2021-04-14T22:57:00,2021-04-14,22:57:00,Wednesday,22,Rain,Intersection,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor intersection accident during rain conditions
6943,32.549656,74.153295,2022-03-13T08:31:00,2022-03-13,08:31:00,Sunday,8,Clear,Residential,Moderate,"{'injured': 1, 'dead': 1, 'total': 2}",1,1,4,Moderate collision on residential in clear weather
6944,32.687061,74.096692,2024-08-10T19:59:00,2024-08-10,19:59:00,Saturday,19,Clear,Arterial,Severe,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,3,Severe accident on arterial with clear conditions
6945,32.659215,74.042067,2021-06-10T17:23:00,2021-06-10,17:23:00,Thursday,17,Clear,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor intersection accident during clear conditions
6946,32.603405,74.198661,2024-11-02T07:14:00,2024-11-02,07:14:00,Saturday,7,Cloudy,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor highway accident during cloudy conditions
6947,32.582108,74.100086,2023-03-04T04:50:00,2023-03-04,04:50:00,Saturday,4,Fog,Highway,Severe,"{'injured': 8, 'dead': 1, 'total': 9}",8,1,1,Severe accident on highway with fog conditions
6948,32.623954,74.158461,2022-02-17T05:10:00,2022-02-17,05:10:00,Thursday,5,Clear,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor arterial accident during clear conditions
6949,32.5202,74.067687,2021-12-29T20:53:00,2021-12-29,20:53:00,Wednesday,20,Clear,Residential,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor residential accident during clear conditions
6950,32.550513,74.158314,2021-05-09T05:53:00,2021-05-09,05:53:00,Sunday,5,Cloudy,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor residential accident during cloudy conditions
6951,32.610318,74.117414,2023-03-14T07:24:00,2023-03-14,07:24:00,Tuesday,7,Clear,Arterial,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,4,Moderate collision on arterial in clear weather
6952,32.502949,74.156918,2025-09-17T23:10:00,2025-09-17,23:10:00,Wednesday,23,Rain,Rural,Severe,"{'injured': 2, 'dead': 2, 'total': 4}",2,2,1,Severe accident on rural with rain conditions
6953,32.674556,74.091632,2021-07-29T08:44:00,2021-07-29,08:44:00,Thursday,8,Cloudy,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor residential accident during cloudy conditions
6954,32.571941,74.07666,2024-06-06T18:03:00,2024-06-06,18:03:00,Thursday,18,Clear,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor residential accident during clear conditions
6955,32.658071,74.191666,2025-04-03T20:32:00,2025-04-03,20:32:00,Thursday,20,Cloudy,Arterial,Moderate,"{'injured': 5, 'dead': 1, 'total': 6}",5,1,2,Moderate collision on arterial in cloudy weather
6956,32.633899,74.088725,2025-12-18T20:14:00,2025-12-18,20:14:00,Thursday,20,Cloudy,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor highway accident during cloudy conditions
6957,32.652572,74.143316,2020-12-29T20:00:00,2020-12-29,20:00:00,Tuesday,20,Cloudy,Rural,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor rural accident during cloudy conditions
6958,32.613832,74.114311,2020-01-07T15:40:00,2020-01-07,15:40:00,Tuesday,15,Snow,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor arterial accident during snow conditions
6959,32.562209,74.177192,2023-05-05T08:53:00,2023-05-05,08:53:00,Friday,8,Cloudy,Intersection,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor intersection accident during cloudy conditions
6960,32.681342,74.10065,2022-08-16T03:01:00,2022-08-16,03:01:00,Tuesday,3,Fog,Highway,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,3,Moderate collision on highway in fog weather
6961,32.68641,74.15013,2024-08-17T07:14:00,2024-08-17,07:14:00,Saturday,7,Clear,Arterial,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,4,Moderate collision on arterial in clear weather
6962,32.621812,74.049349,2024-09-15T06:33:00,2024-09-15,06:33:00,Sunday,6,Clear,Highway,Moderate,"{'injured': 3, 'dead': 1, 'total': 4}",3,1,3,Moderate collision on highway in clear weather
6963,32.633324,74.039622,2021-03-01T10:39:00,2021-03-01,10:39:00,Monday,10,Rain,Residential,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,4,Moderate collision on residential in rain weather
6964,32.595342,74.077419,2024-05-12T09:54:00,2024-05-12,09:54:00,Sunday,9,Clear,Intersection,Severe,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,4,Severe accident on intersection with clear conditions
6965,32.659236,74.107694,2023-01-01T14:54:00,2023-01-01,14:54:00,Sunday,14,Clear,Intersection,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Moderate collision on intersection in clear weather
6966,32.555367,74.158373,2025-11-08T18:31:00,2025-11-08,18:31:00,Saturday,18,Cloudy,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor residential accident during cloudy conditions
6967,32.620874,74.045265,2025-12-29T17:24:00,2025-12-29,17:24:00,Monday,17,Rain,Residential,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,3,Moderate collision on residential in rain weather
6968,32.528437,74.184781,2020-08-16T20:20:00,2020-08-16,20:20:00,Sunday,20,Cloudy,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor residential accident during cloudy conditions
6969,32.656105,74.081985,2021-12-01T20:05:00,2021-12-01,20:05:00,Wednesday,20,Clear,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor highway accident during clear conditions
6970,32.616581,74.081633,2021-09-17T04:01:00,2021-09-17,04:01:00,Friday,4,Cloudy,Residential,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor residential accident during cloudy conditions
6971,32.640166,74.17285,2023-04-21T05:07:00,2023-04-21,05:07:00,Friday,5,Clear,Residential,Severe,"{'injured': 2, 'dead': 2, 'total': 4}",2,2,1,Severe accident on residential with clear conditions
6972,32.584696,74.164766,2020-09-13T00:28:00,2020-09-13,00:28:00,Sunday,0,Snow,Arterial,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,4,Moderate collision on arterial in snow weather
6973,32.658754,74.157337,2021-07-03T17:06:00,2021-07-03,17:06:00,Saturday,17,Clear,Residential,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,3,Moderate collision on residential in clear weather
6974,32.631043,74.161337,2025-10-04T08:16:00,2025-10-04,08:16:00,Saturday,8,Fog,Arterial,Severe,"{'injured': 4, 'dead': 1, 'total': 5}",4,1,1,Severe accident on arterial with fog conditions
6975,32.665392,74.160806,2024-02-08T18:44:00,2024-02-08,18:44:00,Thursday,18,Cloudy,Arterial,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,3,Moderate collision on arterial in cloudy weather
6976,32.555652,74.136118,2024-04-22T08:54:00,2024-04-22,08:54:00,Monday,8,Cloudy,Residential,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,4,Moderate collision on residential in cloudy weather
6977,32.654612,74.188918,2025-02-17T11:06:00,2025-02-17,11:06:00,Monday,11,Cloudy,Arterial,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Moderate collision on arterial in cloudy weather
6978,32.520913,74.137753,2020-06-08T17:59:00,2020-06-08,17:59:00,Monday,17,Clear,Intersection,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor intersection accident during clear conditions
6979,32.653041,74.113936,2025-11-26T04:49:00,2025-11-26,04:49:00,Wednesday,4,Rain,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor arterial accident during rain conditions
6980,32.52745,74.092085,2024-08-03T13:11:00,2024-08-03,13:11:00,Saturday,13,Snow,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor highway accident during snow conditions
6981,32.669341,74.175426,2020-04-25T17:45:00,2020-04-25,17:45:00,Saturday,17,Clear,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor highway accident during clear conditions
6982,32.58081,74.073356,2025-10-03T00:41:00,2025-10-03,00:41:00,Friday,0,Clear,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor highway accident during clear conditions
6983,32.650368,74.163825,2025-10-16T19:47:00,2025-10-16,19:47:00,Thursday,19,Clear,Residential,Severe,"{'injured': 3, 'dead': 1, 'total': 4}",3,1,2,Severe accident on residential with clear conditions
6984,32.599197,74.074729,2021-10-21T01:37:00,2021-10-21,01:37:00,Thursday,1,Heavy Rain,Residential,Fatal,"{'injured': 1, 'dead': 1, 'total': 2}",1,1,1,Fatal accident on residential during heavy rain weather
6985,32.595192,74.110274,2020-09-21T04:45:00,2020-09-21,04:45:00,Monday,4,Rain,Intersection,Moderate,"{'injured': 1, 'dead': 1, 'total': 2}",1,1,4,Moderate collision on intersection in rain weather
6986,32.666741,74.183974,2024-09-17T18:22:00,2024-09-17,18:22:00,Tuesday,18,Cloudy,Residential,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,1,Moderate collision on residential in cloudy weather
6987,32.675128,74.08653,2021-03-10T09:57:00,2021-03-10,09:57:00,Wednesday,9,Clear,Intersection,Moderate,"{'injured': 1, 'dead': 1, 'total': 2}",1,1,3,Moderate collision on intersection in clear weather
6988,32.634515,74.163373,2025-01-17T06:35:00,2025-01-17,06:35:00,Friday,6,Clear,Intersection,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor intersection accident during clear conditions
6989,32.684709,74.101273,2023-08-23T08:39:00,2023-08-23,08:39:00,Wednesday,8,Clear,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during clear conditions
6990,32.574327,74.068858,2022-03-01T18:25:00,2022-03-01,18:25:00,Tuesday,18,Heavy Rain,Intersection,Severe,"{'injured': 6, 'dead': 1, 'total': 7}",6,1,3,Severe accident on intersection with heavy rain conditions
6991,32.576079,74.081714,2025-12-13T07:48:00,2025-12-13,07:48:00,Saturday,7,Clear,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor arterial accident during clear conditions
6992,32.683435,74.0995,2024-08-18T20:44:00,2024-08-18,20:44:00,Sunday,20,Cloudy,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor highway accident during cloudy conditions
6993,32.684587,74.114109,2025-02-17T10:20:00,2025-02-17,10:20:00,Monday,10,Fog,Arterial,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,2,Moderate collision on arterial in fog weather
6994,32.554146,74.15265,2024-04-24T17:39:00,2024-04-24,17:39:00,Wednesday,17,Clear,Rural,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,1,Moderate collision on rural in clear weather
6995,32.551565,74.166484,2022-12-20T03:06:00,2022-12-20,03:06:00,Tuesday,3,Rain,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during rain conditions
6996,32.676757,74.096759,2020-05-25T16:23:00,2020-05-25,16:23:00,Monday,16,Rain,Arterial,Severe,"{'injured': 4, 'dead': 1, 'total': 5}",4,1,2,Severe accident on arterial with rain conditions
6997,32.606855,74.108695,2022-12-23T14:18:00,2022-12-23,14:18:00,Friday,14,Clear,Arterial,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,4,Moderate collision on arterial in clear weather
6998,32.643125,74.172789,2024-12-15T19:33:00,2024-12-15,19:33:00,Sunday,19,Clear,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor highway accident during clear conditions
6999,32.605112,74.012447,2021-04-07T23:58:00,2021-04-07,23:58:00,Wednesday,23,Clear,Highway,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor highway accident during clear conditions
7000,32.568815,74.081726,2023-05-08T08:56:00,2023-05-08,08:56:00,Monday,8,Clear,Highway,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,2,Moderate collision on highway in clear weather
7001,32.685763,74.187122,2021-12-15T14:34:00,2021-12-15,14:34:00,Wednesday,14,Clear,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor residential accident during clear conditions
7002,32.680659,74.103747,2023-04-14T02:24:00,2023-04-14,02:24:00,Friday,2,Clear,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor highway accident during clear conditions
7003,32.543132,74.13264,2024-12-07T17:59:00,2024-12-07,17:59:00,Saturday,17,Rain,Highway,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,2,Moderate collision on highway in rain weather
7004,32.502302,74.061162,2020-07-13T08:32:00,2020-07-13,08:32:00,Monday,8,Clear,Arterial,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,3,Moderate collision on arterial in clear weather
7005,32.581306,74.076877,2022-10-16T09:48:00,2022-10-16,09:48:00,Sunday,9,Fog,Rural,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor rural accident during fog conditions
7006,32.633059,74.011448,2024-09-10T04:06:00,2024-09-10,04:06:00,Tuesday,4,Fog,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor intersection accident during fog conditions
7007,32.614227,74.128203,2020-11-07T02:44:00,2020-11-07,02:44:00,Saturday,2,Clear,Rural,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor rural accident during clear conditions
7008,32.593074,74.119339,2024-06-13T23:28:00,2024-06-13,23:28:00,Thursday,23,Clear,Arterial,Moderate,"{'injured': 3, 'dead': 1, 'total': 4}",3,1,1,Moderate collision on arterial in clear weather
7009,32.580794,74.193908,2022-06-01T06:45:00,2022-06-01,06:45:00,Wednesday,6,Clear,Arterial,Fatal,"{'injured': 2, 'dead': 4, 'total': 6}",2,4,4,Fatal accident on arterial during clear weather
7010,32.56685,74.065517,2021-06-28T05:04:00,2021-06-28,05:04:00,Monday,5,Clear,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during clear conditions
7011,32.579303,74.070956,2024-03-10T09:01:00,2024-03-10,09:01:00,Sunday,9,Clear,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor arterial accident during clear conditions
7012,32.653688,74.135984,2024-10-12T02:54:00,2024-10-12,02:54:00,Saturday,2,Cloudy,Intersection,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor intersection accident during cloudy conditions
7013,32.548676,74.156039,2025-01-12T09:57:00,2025-01-12,09:57:00,Sunday,9,Clear,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor residential accident during clear conditions
7014,32.608135,74.035775,2021-11-01T20:07:00,2021-11-01,20:07:00,Monday,20,Clear,Residential,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor residential accident during clear conditions
7015,32.566351,74.069537,2020-03-30T07:20:00,2020-03-30,07:20:00,Monday,7,Rain,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor residential accident during rain conditions
7016,32.500962,74.166689,2020-04-28T14:42:00,2020-04-28,14:42:00,Tuesday,14,Clear,Arterial,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,3,Moderate collision on arterial in clear weather
7017,32.599549,74.11931,2025-10-28T07:38:00,2025-10-28,07:38:00,Tuesday,7,Clear,Highway,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,4,Moderate collision on highway in clear weather
7018,32.554195,74.075178,2025-07-06T22:30:00,2025-07-06,22:30:00,Sunday,22,Rain,Intersection,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor intersection accident during rain conditions
7019,32.583352,74.070871,2022-04-17T08:53:00,2022-04-17,08:53:00,Sunday,8,Rain,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor residential accident during rain conditions
7020,32.620865,74.19451,2024-09-10T18:41:00,2024-09-10,18:41:00,Tuesday,18,Rain,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor arterial accident during rain conditions
7021,32.673645,74.187063,2025-06-16T09:28:00,2025-06-16,09:28:00,Monday,9,Clear,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor residential accident during clear conditions
7022,32.587798,74.074343,2025-12-09T19:21:00,2025-12-09,19:21:00,Tuesday,19,Clear,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor intersection accident during clear conditions
7023,32.535897,74.027509,2020-12-25T20:49:00,2020-12-25,20:49:00,Friday,20,Clear,Residential,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor residential accident during clear conditions
7024,32.525488,74.130503,2022-12-22T19:24:00,2022-12-22,19:24:00,Thursday,19,Clear,Residential,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,1,Moderate collision on residential in clear weather
7025,32.598107,74.176974,2024-06-20T09:22:00,2024-06-20,09:22:00,Thursday,9,Fog,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor residential accident during fog conditions
7026,32.606059,74.048106,2020-12-20T14:35:00,2020-12-20,14:35:00,Sunday,14,Clear,Residential,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,4,Moderate collision on residential in clear weather
7027,32.688152,74.155511,2025-06-10T22:28:00,2025-06-10,22:28:00,Tuesday,22,Clear,Rural,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor rural accident during clear conditions
7028,32.687051,74.109958,2020-11-12T17:01:00,2020-11-12,17:01:00,Thursday,17,Cloudy,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor arterial accident during cloudy conditions
7029,32.583635,74.010954,2025-06-15T05:55:00,2025-06-15,05:55:00,Sunday,5,Cloudy,Arterial,Severe,"{'injured': 5, 'dead': 2, 'total': 7}",5,2,4,Severe accident on arterial with cloudy conditions
7030,32.556545,74.183869,2024-11-29T07:42:00,2024-11-29,07:42:00,Friday,7,Clear,Arterial,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Moderate collision on arterial in clear weather
7031,32.559206,74.035089,2023-08-21T18:30:00,2023-08-21,18:30:00,Monday,18,Clear,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor highway accident during clear conditions
7032,32.566092,74.106254,2022-05-07T17:16:00,2022-05-07,17:16:00,Saturday,17,Clear,Residential,Severe,"{'injured': 5, 'dead': 1, 'total': 6}",5,1,1,Severe accident on residential with clear conditions
7033,32.569861,74.066435,2023-11-18T09:14:00,2023-11-18,09:14:00,Saturday,9,Clear,Highway,Severe,"{'injured': 8, 'dead': 0, 'total': 8}",8,0,2,Severe accident on highway with clear conditions
7034,32.624705,74.106329,2025-08-17T09:41:00,2025-08-17,09:41:00,Sunday,9,Cloudy,Arterial,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,4,Moderate collision on arterial in cloudy weather
7035,32.548734,74.148197,2023-07-13T07:50:00,2023-07-13,07:50:00,Thursday,7,Cloudy,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor highway accident during cloudy conditions
7036,32.647593,74.113335,2025-07-17T07:00:00,2025-07-17,07:00:00,Thursday,7,Clear,Residential,Fatal,"{'injured': 4, 'dead': 4, 'total': 8}",4,4,4,Fatal accident on residential during clear weather
7037,32.566955,74.138401,2020-05-31T17:06:00,2020-05-31,17:06:00,Sunday,17,Heavy Rain,Residential,Fatal,"{'injured': 1, 'dead': 2, 'total': 3}",1,2,4,Fatal accident on residential during heavy rain weather
7038,32.552593,74.077169,2023-06-16T19:04:00,2023-06-16,19:04:00,Friday,19,Clear,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during clear conditions
7039,32.647112,74.072259,2021-09-23T08:44:00,2021-09-23,08:44:00,Thursday,8,Clear,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during clear conditions
7040,32.575878,74.047697,2022-03-12T21:58:00,2022-03-12,21:58:00,Saturday,21,Clear,Intersection,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor intersection accident during clear conditions
7041,32.64332,74.016508,2021-10-13T05:51:00,2021-10-13,05:51:00,Wednesday,5,Clear,Intersection,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Moderate collision on intersection in clear weather
7042,32.620152,74.010299,2021-08-09T07:05:00,2021-08-09,07:05:00,Monday,7,Cloudy,Residential,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,3,Moderate collision on residential in cloudy weather
7043,32.597178,74.058023,2023-09-25T18:23:00,2023-09-25,18:23:00,Monday,18,Clear,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor arterial accident during clear conditions
7044,32.513658,74.025479,2021-09-05T02:35:00,2021-09-05,02:35:00,Sunday,2,Heavy Rain,Arterial,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Moderate collision on arterial in heavy rain weather
7045,32.552527,74.103506,2024-08-30T19:24:00,2024-08-30,19:24:00,Friday,19,Heavy Rain,Intersection,Fatal,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,3,Fatal accident on intersection during heavy rain weather
7046,32.650777,74.041263,2024-05-16T09:38:00,2024-05-16,09:38:00,Thursday,9,Clear,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor highway accident during clear conditions
7047,32.54854,74.149484,2023-07-16T00:32:00,2023-07-16,00:32:00,Sunday,0,Cloudy,Residential,Severe,"{'injured': 7, 'dead': 0, 'total': 7}",7,0,4,Severe accident on residential with cloudy conditions
7048,32.547847,74.152203,2020-08-06T18:40:00,2020-08-06,18:40:00,Thursday,18,Rain,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor intersection accident during rain conditions
7049,32.662664,74.114734,2020-04-29T08:38:00,2020-04-29,08:38:00,Wednesday,8,Fog,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor intersection accident during fog conditions
7050,32.684383,74.085138,2020-08-11T17:52:00,2020-08-11,17:52:00,Tuesday,17,Rain,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during rain conditions
7051,32.61324,74.110678,2025-08-18T14:57:00,2025-08-18,14:57:00,Monday,14,Clear,Intersection,Severe,"{'injured': 3, 'dead': 1, 'total': 4}",3,1,3,Severe accident on intersection with clear conditions
7052,32.693973,74.016421,2023-05-15T13:24:00,2023-05-15,13:24:00,Monday,13,Clear,Highway,Severe,"{'injured': 7, 'dead': 2, 'total': 9}",7,2,3,Severe accident on highway with clear conditions
7053,32.615844,74.034551,2021-07-26T02:43:00,2021-07-26,02:43:00,Monday,2,Clear,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor arterial accident during clear conditions
7054,32.637087,74.028648,2020-06-30T08:37:00,2020-06-30,08:37:00,Tuesday,8,Rain,Arterial,Moderate,"{'injured': 1, 'dead': 1, 'total': 2}",1,1,1,Moderate collision on arterial in rain weather
7055,32.607909,74.120156,2023-10-29T09:41:00,2023-10-29,09:41:00,Sunday,9,Cloudy,Arterial,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,3,Moderate collision on arterial in cloudy weather
7056,32.578302,74.078384,2020-05-11T14:20:00,2020-05-11,14:20:00,Monday,14,Clear,Rural,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor rural accident during clear conditions
7057,32.679963,74.097436,2025-06-24T07:00:00,2025-06-24,07:00:00,Tuesday,7,Rain,Intersection,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor intersection accident during rain conditions
7058,32.670532,74.094838,2020-07-08T08:13:00,2020-07-08,08:13:00,Wednesday,8,Clear,Residential,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,3,Moderate collision on residential in clear weather
7059,32.691026,74.176131,2022-09-09T17:10:00,2022-09-09,17:10:00,Friday,17,Rain,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during rain conditions
7060,32.580341,74.084784,2023-01-19T17:40:00,2023-01-19,17:40:00,Thursday,17,Rain,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor residential accident during rain conditions
7061,32.6622,74.048541,2022-08-08T20:34:00,2022-08-08,20:34:00,Monday,20,Fog,Arterial,Fatal,"{'injured': 5, 'dead': 4, 'total': 9}",5,4,4,Fatal accident on arterial during fog weather
7062,32.609596,74.107612,2022-08-25T03:03:00,2022-08-25,03:03:00,Thursday,3,Clear,Highway,Severe,"{'injured': 2, 'dead': 2, 'total': 4}",2,2,4,Severe accident on highway with clear conditions
7063,32.583913,74.029704,2023-02-11T11:48:00,2023-02-11,11:48:00,Saturday,11,Heavy Rain,Highway,Severe,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,1,Severe accident on highway with heavy rain conditions
