id,latitude,longitude,datetime,date,time,day_of_week,hour,weather,road_type,severity,casualties,injuries,fatalities,vehicles_involved,description
15648,32.5588588,74.0433025,2023-04-20T17:55:00,4/20/2023,17:55:00,Thursday,17,Heavy Rain,Residential,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,6,Moderate collision on residential in heavy rain weather
15649,32.6321074,74.2113292,2023-09-19T09:23:00,9/19/2023,9:23:00,Tuesday,9,Snow,Highway,Moderate,"{'injured': 4, 'dead': 1, 'total': 5}",4,1,5,Moderate collision on highway in snow weather
15650,32.6986797,74.1338042,2024-11-07T17:13:00,11/7/2024,17:13:00,Thursday,17,Heavy Rain,Rural,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,4,Minor rural accident during heavy rain conditions
15651,32.575592,74.0750676,2020-05-11T12:38:00,5/11/2020,12:38:00,Monday,12,Clear,Residential,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,3,Moderate collision on residential in clear weather
15652,32.5499292,74.0704819,2021-04-30T11:22:00,4/30/2021,11:22:00,Friday,11,Fog,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,3,Minor arterial accident during fog conditions
15653,32.4976158,74.0949982,2023-01-01T20:16:00,1/1/2023,20:16:00,Sunday,20,Clear,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,6,Minor residential accident during clear conditions
15654,32.600007,74.1311625,2023-06-18T01:29:00,6/18/2023,1:29:00,Sunday,1,Rain,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,5,Minor residential accident during rain conditions
15655,32.6201744,74.0789545,2022-09-03T18:19:00,9/3/2022,18:19:00,Saturday,18,Clear,Rural,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,6,Moderate collision on rural in clear weather
15656,32.609539,74.0923838,2024-09-07T05:40:00,9/7/2024,5:40:00,Saturday,5,Heavy Rain,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,5,Minor residential accident during heavy rain conditions
15657,32.5791625,74.0826263,2022-11-10T22:18:00,11/10/2022,22:18:00,Thursday,22,Rain,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor highway accident during rain conditions
15658,32.6407156,74.1666998,2024-07-26T20:49:00,7/26/2024,20:49:00,Friday,20,Clear,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor highway accident during clear conditions
15659,32.5898911,74.0503762,2023-04-08T09:29:00,4/8/2023,9:29:00,Saturday,9,Clear,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,6,Minor arterial accident during clear conditions
15660,32.7460469,74.1078459,2022-11-29T20:27:00,11/29/2022,20:27:00,Tuesday,20,Snow,Residential,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,1,Moderate collision on residential in snow weather
15661,32.5675776,74.0792704,2022-08-15T19:01:00,8/15/2022,19:01:00,Monday,19,Rain,Arterial,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,1,Moderate collision on arterial in rain weather
15662,32.5872349,74.1783089,2023-06-09T12:06:00,6/9/2023,12:06:00,Friday,12,Fog,Arterial,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,3,Moderate collision on arterial in fog weather
15663,32.6237659,74.1715608,2020-11-30T07:18:00,11/30/2020,7:18:00,Monday,7,Rain,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor residential accident during rain conditions
15664,32.5774891,74.0824678,2023-02-12T09:24:00,2/12/2023,9:24:00,Sunday,9,Clear,Rural,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,6,Minor rural accident during clear conditions
15665,32.5588588,74.0433025,2020-04-05T12:55:00,4/5/2020,12:55:00,Sunday,12,Rain,Rural,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,3,Moderate collision on rural in rain weather
15666,32.6035962,74.0491065,2023-03-21T04:37:00,3/21/2023,4:37:00,Tuesday,4,Rain,Rural,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,5,Minor rural accident during rain conditions
15667,32.6156425,74.0791814,2024-12-13T02:53:00,12/13/2024,2:53:00,Friday,2,Clear,Arterial,Severe,"{'injured': 6, 'dead': 0, 'total': 6}",6,0,2,Severe accident on arterial with clear conditions
15668,32.5604173,74.0476896,2022-07-02T02:54:00,7/2/2022,2:54:00,Saturday,2,Fog,Highway,Severe,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,3,Severe accident on highway with fog conditions
15669,32.5617272,74.0420747,2020-10-04T15:17:00,10/4/2020,15:17:00,Sunday,15,Clear,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,4,Minor residential accident during clear conditions
15670,32.6294115,74.1822162,2020-10-14T00:11:00,10/14/2020,0:11:00,Wednesday,0,Clear,Rural,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor rural accident during clear conditions
15671,32.7232013,74.0219333,2023-01-10T03:07:00,1/10/2023,3:07:00,Tuesday,3,Rain,Arterial,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,5,Moderate collision on arterial in rain weather
15672,32.5966015,74.0713747,2021-08-11T01:38:00,8/11/2021,1:38:00,Wednesday,1,Clear,Highway,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,3,Minor highway accident during clear conditions
15673,32.5770936,74.0676297,2020-02-16T17:16:00,2/16/2020,17:16:00,Sunday,17,Heavy Rain,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor residential accident during heavy rain conditions
15674,32.5628494,74.0537739,2021-01-15T16:16:00,1/15/2021,16:16:00,Friday,16,Heavy Rain,Residential,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,5,Moderate collision on residential in heavy rain weather
15675,32.6407156,74.1666998,2024-05-27T02:35:00,5/27/2024,2:35:00,Monday,2,Heavy Rain,Rural,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,4,Minor rural accident during heavy rain conditions
15676,32.5730725,74.1005044,2021-03-11T11:00:00,3/11/2021,11:00:00,Thursday,11,Clear,Residential,Severe,"{'injured': 8, 'dead': 1, 'total': 9}",8,1,1,Severe accident on residential with clear conditions
15677,32.5006948,74.0894918,2021-09-22T16:46:00,9/22/2021,16:46:00,Wednesday,16,Fog,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,6,Minor highway accident during fog conditions
15678,32.5730725,74.1005044,2021-05-29T08:11:00,5/29/2021,8:11:00,Saturday,8,Fog,Residential,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,6,Moderate collision on residential in fog weather
15679,32.5588588,74.0433025,2023-07-09T09:54:00,7/9/2023,9:54:00,Sunday,9,Clear,Arterial,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,3,Moderate collision on arterial in clear weather
15680,32.8139815,74.0603487,2020-11-26T13:42:00,11/26/2020,13:42:00,Thursday,13,Clear,Residential,Severe,"{'injured': 7, 'dead': 1, 'total': 8}",7,1,6,Severe accident on residential with clear conditions
15681,32.5497856,74.0509424,2021-03-11T03:52:00,3/11/2021,3:52:00,Thursday,3,Rain,Residential,Severe,"{'injured': 7, 'dead': 2, 'total': 9}",7,2,6,Severe accident on residential with rain conditions
15682,32.626954,74.175865,2020-09-29T03:36:00,9/29/2020,3:36:00,Tuesday,3,Rain,Highway,Severe,"{'injured': 6, 'dead': 0, 'total': 6}",6,0,1,Severe accident on highway with rain conditions
15683,32.7086824,74.3671618,2020-03-26T07:29:00,3/26/2020,7:29:00,Thursday,7,Rain,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor residential accident during rain conditions
15684,32.5093675,74.0971763,2021-04-06T12:39:00,4/6/2021,12:39:00,Tuesday,12,Fog,Rural,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,4,Minor rural accident during fog conditions
15685,32.565822,74.0516865,2023-10-18T00:38:00,10/18/2023,0:38:00,Wednesday,0,Rain,Residential,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,4,Moderate collision on residential in rain weather
15686,32.5918281,74.09401,2021-04-29T19:50:00,4/29/2021,19:50:00,Thursday,19,Rain,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,3,Minor residential accident during rain conditions
15687,32.5712012,74.0750116,2020-08-16T11:54:00,8/16/2020,11:54:00,Sunday,11,Fog,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,3,Minor residential accident during fog conditions
15688,32.5970357,74.0529746,2023-02-06T08:23:00,2/6/2023,8:23:00,Monday,8,Clear,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,4,Minor arterial accident during clear conditions
15689,32.5716246,74.0733387,2020-10-17T17:39:00,10/17/2020,17:39:00,Saturday,17,Clear,Highway,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,4,Moderate collision on highway in clear weather
15690,32.5730725,74.1005044,2023-03-17T07:09:00,3/17/2023,7:09:00,Friday,7,Rain,Arterial,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,3,Moderate collision on arterial in rain weather
15691,32.5724467,74.0632716,2024-06-09T01:20:00,6/9/2024,1:20:00,Sunday,1,Rain,Highway,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor highway accident during rain conditions
15692,32.6480365,74.2120629,2024-04-26T05:52:00,4/26/2024,5:52:00,Friday,5,Heavy Rain,Highway,Fatal,"{'injured': 3, 'dead': 1, 'total': 4}",3,1,4,Fatal accident on highway during heavy rain weather
15693,32.4950197,74.0796864,2023-11-23T00:31:00,11/23/2023,0:31:00,Thursday,0,Clear,Residential,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,3,Moderate collision on residential in clear weather
15694,32.7438049,74.0799469,2021-05-26T09:34:00,5/26/2021,9:34:00,Wednesday,9,Fog,Highway,Severe,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,5,Severe accident on highway with fog conditions
15695,32.6193055,74.0703841,2023-05-10T20:03:00,5/10/2023,20:03:00,Wednesday,20,Heavy Rain,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,3,Minor highway accident during heavy rain conditions
15696,32.5497856,74.0509424,2021-11-09T00:33:00,11/9/2021,0:33:00,Tuesday,0,Fog,Highway,Moderate,"{'injured': 3, 'dead': 1, 'total': 4}",3,1,4,Moderate collision on highway in fog weather
15697,32.5730725,74.1005044,2023-03-29T22:00:00,3/29/2023,22:00:00,Wednesday,22,Clear,Residential,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,4,Moderate collision on residential in clear weather
15698,32.5375899,74.0618133,2022-11-27T11:46:00,11/27/2022,11:46:00,Sunday,11,Rain,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor residential accident during rain conditions
15699,32.582607,74.0570637,2024-01-05T21:44:00,1/5/2024,21:44:00,Friday,21,Fog,Residential,Fatal,"{'injured': 1, 'dead': 1, 'total': 2}",1,1,2,Fatal accident on residential during fog weather
15700,32.5575437,74.0754688,2024-03-13T10:55:00,3/13/2024,10:55:00,Wednesday,10,Fog,Arterial,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,1,Moderate collision on arterial in fog weather
15701,32.5696649,74.0723279,2024-08-11T17:24:00,8/11/2024,17:24:00,Sunday,17,Rain,Arterial,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,3,Moderate collision on arterial in rain weather
15702,32.5859921,74.0654602,2023-05-11T23:52:00,5/11/2023,23:52:00,Thursday,23,Clear,Highway,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Moderate collision on highway in clear weather
15703,32.4881981,74.09102,2024-01-13T20:39:00,1/13/2024,20:39:00,Saturday,20,Heavy Rain,Rural,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,4,Minor rural accident during heavy rain conditions
15704,32.5730725,74.1005044,2023-10-03T23:07:00,10/3/2023,23:07:00,Tuesday,23,Clear,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,3,Minor highway accident during clear conditions
15705,32.5189223,74.050048,2020-07-05T17:05:00,7/5/2020,17:05:00,Sunday,17,Rain,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor residential accident during rain conditions
15706,32.5081839,74.0910203,2023-02-21T13:11:00,2/21/2023,13:11:00,Tuesday,13,Clear,Residential,Severe,"{'injured': 8, 'dead': 0, 'total': 8}",8,0,3,Severe accident on residential with clear conditions
15707,32.5767616,74.0635991,2022-01-16T16:03:00,1/16/2022,16:03:00,Sunday,16,Rain,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,4,Minor arterial accident during rain conditions
15708,32.5730725,74.1005044,2021-10-11T08:02:00,10/11/2021,8:02:00,Monday,8,Rain,Arterial,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,5,Moderate collision on arterial in rain weather
15709,32.6231283,74.020648,2024-01-18T06:33:00,1/18/2024,6:33:00,Thursday,6,Heavy Rain,Highway,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,5,Minor highway accident during heavy rain conditions
15710,32.5622791,74.1342726,2022-12-22T08:12:00,12/22/2022,8:12:00,Thursday,8,Clear,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor arterial accident during clear conditions
15711,32.5499292,74.0704819,2024-03-15T16:39:00,3/15/2024,16:39:00,Friday,16,Clear,Rural,Moderate,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,6,Moderate collision on rural in clear weather
15712,32.6940672,74.1313365,2021-11-20T20:41:00,11/20/2021,20:41:00,Saturday,20,Clear,Arterial,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,6,Moderate collision on arterial in clear weather
15713,32.5375899,74.0618133,2020-10-01T22:51:00,10/1/2020,22:51:00,Thursday,22,Rain,Highway,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,6,Moderate collision on highway in rain weather
15714,32.5792771,74.088574,2023-03-13T07:04:00,3/13/2023,7:04:00,Monday,7,Clear,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,6,Minor residential accident during clear conditions
15715,32.5650489,74.0796296,2022-10-08T01:30:00,10/8/2022,1:30:00,Saturday,1,Clear,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,6,Minor arterial accident during clear conditions
15716,32.6476493,74.2108886,2020-10-07T21:52:00,10/7/2020,21:52:00,Wednesday,21,Fog,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,5,Minor arterial accident during fog conditions
15717,32.550686,74.090177,2024-07-16T01:52:00,7/16/2024,1:52:00,Tuesday,1,Clear,Highway,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,5,Moderate collision on highway in clear weather
15718,32.5807396,74.0492968,2020-04-28T19:01:00,4/28/2020,19:01:00,Tuesday,19,Fog,Highway,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,3,Minor highway accident during fog conditions
15719,32.5730725,74.1005044,2022-03-08T10:43:00,3/8/2022,10:43:00,Tuesday,10,Fog,Highway,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Moderate collision on highway in fog weather
15720,32.5730725,74.1005044,2023-07-26T14:24:00,7/26/2023,14:24:00,Wednesday,14,Heavy Rain,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor residential accident during heavy rain conditions
15721,32.5626567,74.0539697,2022-04-05T01:46:00,4/5/2022,1:46:00,Tuesday,1,Rain,Highway,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,5,Moderate collision on highway in rain weather
15722,32.5624664,74.0644355,2020-05-04T22:38:00,5/4/2020,22:38:00,Monday,22,Clear,Residential,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,4,Moderate collision on residential in clear weather
15723,32.629583,74.079007,2023-03-27T15:52:00,3/27/2023,15:52:00,Monday,15,Clear,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,6,Minor residential accident during clear conditions
15724,32.5588588,74.0433025,2020-01-19T22:37:00,1/19/2020,22:37:00,Sunday,22,Rain,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,6,Minor arterial accident during rain conditions
15725,32.5862974,74.0567177,2021-07-16T19:46:00,7/16/2021,19:46:00,Friday,19,Fog,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,3,Minor residential accident during fog conditions
15726,32.584024,74.073181,2023-12-27T19:46:00,12/27/2023,19:46:00,Wednesday,19,Fog,Arterial,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,6,Moderate collision on arterial in fog weather
15727,32.5725038,74.1015071,2024-07-18T12:57:00,7/18/2024,12:57:00,Thursday,12,Rain,Highway,Severe,"{'injured': 5, 'dead': 1, 'total': 6}",5,1,3,Severe accident on highway with rain conditions
15728,32.5499292,74.0704819,2022-01-26T16:50:00,1/26/2022,16:50:00,Wednesday,16,Snow,Residential,Severe,"{'injured': 8, 'dead': 1, 'total': 9}",8,1,5,Severe accident on residential with snow conditions
15729,32.5848011,74.0559518,2023-02-17T07:25:00,2/17/2023,7:25:00,Friday,7,Clear,Arterial,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,1,Moderate collision on arterial in clear weather
15730,32.5530284,74.058567,2020-07-14T11:58:00,7/14/2020,11:58:00,Tuesday,11,Fog,Highway,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,6,Moderate collision on highway in fog weather
15731,32.5643142,74.0580735,2021-09-04T21:58:00,9/4/2021,21:58:00,Saturday,21,Rain,Residential,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,4,Moderate collision on residential in rain weather
15732,32.6377717,74.1958929,2020-11-18T09:13:00,11/18/2020,9:13:00,Wednesday,9,Clear,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,6,Minor residential accident during clear conditions
15733,32.5730725,74.1005044,2021-03-18T23:59:00,3/18/2021,23:59:00,Thursday,23,Fog,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor arterial accident during fog conditions
15734,32.5692876,74.0998171,2023-12-28T14:52:00,12/28/2023,14:52:00,Thursday,14,Clear,Highway,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,5,Moderate collision on highway in clear weather
15735,32.5932314,74.0440804,2021-11-09T03:24:00,11/9/2021,3:24:00,Tuesday,3,Clear,Arterial,Severe,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,2,Severe accident on arterial with clear conditions
15736,32.6301772,74.1837645,2024-04-05T03:10:00,4/5/2024,3:10:00,Friday,3,Fog,Highway,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,3,Moderate collision on highway in fog weather
15737,32.5835803,74.1216795,2021-05-28T05:33:00,5/28/2021,5:33:00,Friday,5,Clear,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,6,Minor residential accident during clear conditions
15738,32.5817243,74.0690014,2023-11-02T02:12:00,11/2/2023,2:12:00,Thursday,2,Clear,Highway,Severe,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,2,Severe accident on highway with clear conditions
15739,32.5839087,74.0875848,2023-02-09T17:50:00,2/9/2023,17:50:00,Thursday,17,Heavy Rain,Residential,Severe,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,4,Severe accident on residential with heavy rain conditions
15740,32.6083698,74.1448176,2020-04-09T04:12:00,4/9/2020,4:12:00,Thursday,4,Clear,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,6,Minor residential accident during clear conditions
15741,32.585324,74.0764587,2021-12-28T18:24:00,12/28/2021,18:24:00,Tuesday,18,Clear,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor residential accident during clear conditions
15742,32.6115184,74.0789463,2020-07-04T19:42:00,7/4/2020,19:42:00,Saturday,19,Snow,Rural,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Moderate collision on rural in snow weather
15743,32.5716246,74.0733387,2020-12-30T08:41:00,12/30/2020,8:41:00,Wednesday,8,Clear,Highway,Severe,"{'injured': 7, 'dead': 0, 'total': 7}",7,0,6,Severe accident on highway with clear conditions
15744,32.594091,74.075596,2023-11-26T11:14:00,11/26/2023,11:14:00,Sunday,11,Snow,Highway,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,2,Moderate collision on highway in snow weather
15745,32.5617272,74.0420747,2024-01-03T11:55:00,1/3/2024,11:55:00,Wednesday,11,Heavy Rain,Residential,Severe,"{'injured': 8, 'dead': 0, 'total': 8}",8,0,4,Severe accident on residential with heavy rain conditions
15746,32.583662,74.1078459,2022-03-10T23:45:00,3/10/2022,23:45:00,Thursday,23,Clear,Highway,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,4,Moderate collision on highway in clear weather
15747,32.5730725,74.1005044,2021-07-01T05:18:00,7/1/2021,5:18:00,Thursday,5,Fog,Residential,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,4,Moderate collision on residential in fog weather
15748,32.575577,74.075072,2023-12-04T11:43:00,12/4/2023,11:43:00,Monday,11,Rain,Rural,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,5,Moderate collision on rural in rain weather
15749,32.6480365,74.2120629,2023-01-11T22:22:00,1/11/2023,22:22:00,Wednesday,22,Heavy Rain,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,6,Minor arterial accident during heavy rain conditions
15750,32.5682175,74.0869221,2022-09-14T20:43:00,9/14/2022,20:43:00,Wednesday,20,Rain,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during rain conditions
15751,32.5624664,74.0644355,2023-12-06T20:28:00,12/6/2023,20:28:00,Wednesday,20,Clear,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor arterial accident during clear conditions
15752,32.5588588,74.0433025,2022-11-23T12:12:00,11/23/2022,12:12:00,Wednesday,12,Clear,Highway,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,3,Moderate collision on highway in clear weather
15753,32.8139815,74.0603487,2022-08-02T02:56:00,8/2/2022,2:56:00,Tuesday,2,Rain,Rural,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,3,Minor rural accident during rain conditions
15754,32.6725175,74.3550817,2024-09-24T14:51:00,9/24/2024,14:51:00,Tuesday,14,Fog,Residential,Severe,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,3,Severe accident on residential with fog conditions
15755,32.5844735,74.0723763,2021-11-29T11:35:00,11/29/2021,11:35:00,Monday,11,Clear,Rural,Fatal,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,5,Fatal accident on rural during clear weather
15756,32.7031508,74.3691879,2024-07-14T22:44:00,7/14/2024,22:44:00,Sunday,22,Clear,Rural,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,4,Minor rural accident during clear conditions
15757,32.560566,74.048315,2020-07-03T03:18:00,7/3/2020,3:18:00,Friday,3,Clear,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,6,Minor arterial accident during clear conditions
15758,32.5723863,74.0683129,2021-11-01T19:35:00,11/1/2021,19:35:00,Monday,19,Clear,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor highway accident during clear conditions
15759,32.6460466,74.210953,2021-05-11T22:01:00,5/11/2021,22:01:00,Tuesday,22,Rain,Arterial,Severe,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,5,Severe accident on arterial with rain conditions
15760,32.5648686,74.0786705,2021-09-27T10:59:00,9/27/2021,10:59:00,Monday,10,Clear,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,4,Minor highway accident during clear conditions
15761,32.6145204,74.0263063,2024-11-25T14:48:00,11/25/2024,14:48:00,Monday,14,Clear,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,5,Minor arterial accident during clear conditions
15762,32.5955036,74.0481406,2021-05-22T17:53:00,5/22/2021,17:53:00,Saturday,17,Clear,Arterial,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,3,Moderate collision on arterial in clear weather
15763,32.6437478,74.1973498,2024-05-19T11:18:00,5/19/2024,11:18:00,Sunday,11,Fog,Arterial,Moderate,"{'injured': 3, 'dead': 1, 'total': 4}",3,1,5,Moderate collision on arterial in fog weather
15764,32.5766482,74.0745778,2021-06-24T07:25:00,6/24/2021,7:25:00,Thursday,7,Clear,Residential,Moderate,"{'injured': 1, 'dead': 1, 'total': 2}",1,1,3,Moderate collision on residential in clear weather
15765,32.5648986,74.0610319,2021-05-28T07:21:00,5/28/2021,7:21:00,Friday,7,Clear,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,6,Minor arterial accident during clear conditions
15766,32.5600873,74.0828027,2022-09-27T09:37:00,9/27/2022,9:37:00,Tuesday,9,Clear,Arterial,Severe,"{'injured': 6, 'dead': 0, 'total': 6}",6,0,2,Severe accident on arterial with clear conditions
15767,32.6149902,74.0520439,2021-03-12T19:03:00,3/12/2021,19:03:00,Friday,19,Heavy Rain,Highway,Severe,"{'injured': 7, 'dead': 0, 'total': 7}",7,0,6,Severe accident on highway with heavy rain conditions
15768,32.5835803,74.1216795,2023-10-17T13:45:00,10/17/2023,13:45:00,Tuesday,13,Clear,Rural,Fatal,"{'injured': 6, 'dead': 2, 'total': 8}",6,2,1,Fatal accident on rural during clear weather
15769,32.5969659,74.0338813,2020-06-14T08:29:00,6/14/2020,8:29:00,Sunday,8,Rain,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,6,Minor arterial accident during rain conditions
15770,32.64054,74.0038788,2022-04-26T09:03:00,4/26/2022,9:03:00,Tuesday,9,Clear,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,4,Minor residential accident during clear conditions
15771,32.5932314,74.0440804,2024-02-18T04:28:00,2/18/2024,4:28:00,Sunday,4,Rain,Residential,Fatal,"{'injured': 3, 'dead': 1, 'total': 4}",3,1,2,Fatal accident on residential during rain weather
15772,32.5588588,74.0433025,2021-12-03T15:58:00,12/3/2021,15:58:00,Friday,15,Clear,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,3,Minor arterial accident during clear conditions
15773,32.5711734,74.0747643,2023-11-17T15:56:00,11/17/2023,15:56:00,Friday,15,Rain,Highway,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,5,Moderate collision on highway in rain weather
15774,32.5684105,74.0786266,2020-09-04T12:39:00,9/4/2020,12:39:00,Friday,12,Clear,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor residential accident during clear conditions
15775,32.6988477,74.3656021,2022-02-28T01:25:00,2/28/2022,1:25:00,Monday,1,Heavy Rain,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,4,Minor residential accident during heavy rain conditions
15776,32.5754138,74.0638213,2024-01-31T18:31:00,1/31/2024,18:31:00,Wednesday,18,Clear,Arterial,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,4,Moderate collision on arterial in clear weather
15777,32.5903851,74.0760013,2021-03-03T03:11:00,3/3/2021,3:11:00,Wednesday,3,Heavy Rain,Highway,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor highway accident during heavy rain conditions
